Num,Year,Half.Of.Year,Bio.Code,Bio.Code.Name,Species,Korean Species,Density
5662,2012,1,2020G090,B???42,Navicula pelliculosa,????,120
5663,2012,1,2020G090,B???42,Navicula perminuta,????,239
5664,2012,1,2020G090,B???42,Navicula pupula,????,239
5665,2012,1,2020G090,B???42,Navicula subminuscula,????,478
5666,2012,1,2020G090,B???42,Navicula trivialis,????,120
5667,2012,1,2020G090,B???42,Navicula viridula var. rostellata,????,120
5668,2012,1,2020G090,B???42,Nitzschia amphibia,????,239
5669,2012,1,2020G090,B???42,Nitzschia dissipata,????,2271
5670,2012,1,2020G090,B???42,Nitzschia filiformis,????,598
5671,2012,1,2020G090,B???42,Nitzschia fonticola,????,4064
5672,2012,1,2020G090,B???42,Nitzschia inconspicua,????,30124
5673,2012,1,2020G090,B???42,Nitzschia palea,????,956
5674,2012,1,2020G090,B???42,Nitzschia paleacea,????,239
5675,2012,1,2020G090,B???42,Stephanodiscus (other),??????,120
5676,2012,1,2020G090,B???42,Stephanodiscus hantzschii,??????,1076
5677,2012,1,2020G090,B???42,Surirella minuta,????,120
5678,2012,1,2021G078,B???2,Achnanthes convergens,????,5422
5679,2012,1,2021G078,B???2,Achnanthes japonica,????,348
5680,2012,1,2021G078,B???2,Achnanthes minutissima,????,15987
5681,2012,1,2021G078,B???2,Achnanthes subhudsonis,????,2433
5682,2012,1,2021G078,B???2,Amphora pediculus,????,695
5683,2012,1,2021G078,B???2,Caloneis silicula,????,278
5684,2012,1,2021G078,B???2,Cocconeis placentula var. lineata,????,2641
5685,2012,1,2021G078,B???2,Cymbella leptoceros,????,70
5686,2012,1,2021G078,B???2,Cymbella silesiaca,????,1807
5687,2012,1,2021G078,B???2,Cymbella tumida,????,70
5688,2012,1,2021G078,B???2,Cymbella turgidula,????,487
5689,2012,1,2021G078,B???2,Diatoma vulgaris,???,70
5690,2012,1,2021G078,B???2,Fragilaria capucina,????,139
5691,2012,1,2021G078,B???2,Fragilaria capucina var. vaucheriae,????,70
5692,2012,1,2021G078,B???2,Fragilaria construens f. binodis,????,70
5693,2012,1,2021G078,B???2,Fragilaria elliptica,????,139
5694,2012,1,2021G078,B???2,Fragilaria fragilarioides,????,70
5695,2012,1,2021G078,B???2,Fragilaria ulna,????,70
5696,2012,1,2021G078,B???2,Gomphonema clevei,????,278
5697,2012,1,2021G078,B???2,Gomphonema olivaceum var. olivaceoides,????,139
5698,2012,1,2021G078,B???2,Gomphonema parvulum,????,70
5699,2012,1,2021G078,B???2,Melosira varians,????,70
5700,2012,1,2021G078,B???2,Navicula capitatoradiata,????,70
5701,2012,1,2021G078,B???2,Navicula cincta,????,139
5702,2012,1,2021G078,B???2,Navicula cryptocephala,????,70
5703,2012,1,2021G078,B???2,Navicula cryptotenella,????,139
5704,2012,1,2021G078,B???2,Navicula mutica,????,70
5705,2012,1,2021G078,B???2,Navicula pupula,????,139
5706,2012,1,2021G078,B???2,Nitzschia amphibia,????,278
5707,2012,1,2021G078,B???2,Nitzschia fonticola,????,6047
5708,2012,1,2021G078,B???2,Rhoicosphenia abbreviata,????,139
5709,2012,1,2021G078,B???2,Stephanodiscus hantzschii,??????,70
5710,2012,1,2021G078,B???2,Surirella andoi,????,70
5711,2012,1,2021G082,B???3,Achnanthes lanceolata,????,48
5712,2012,1,2021G082,B???3,Achnanthes minutissima,????,525
5713,2012,1,2021G082,B???3,Achnanthes subhudsonis,????,7445
5714,2012,1,2021G082,B???3,Amphora copulata,????,48
5715,2012,1,2021G082,B???3,Amphora pediculus,????,525
5716,2012,1,2021G082,B???3,Bacillaria paradoxa,???,48
5717,2012,1,2021G082,B???3,Caloneis silicula,????,2195
5718,2012,1,2021G082,B???3,Cocconeis placentula var. lineata,????,286
5719,2012,1,2021G082,B???3,Cyclostephanos invisitatus,????,48
5720,2012,1,2021G082,B???3,Cyclotella pseudostelligera,????,48
5721,2012,1,2021G082,B???3,Cyclotella radiosa,????,48
5722,2012,1,2021G082,B???3,Cymbella aspera,????,48
5723,2012,1,2021G082,B???3,Cymbella silesiaca,????,143
5724,2012,1,2021G082,B???3,Diatoma vulgaris,???,95
5725,2012,1,2021G082,B???3,Fragilaria construens f. binodis,????,95
5726,2012,1,2021G082,B???3,Fragilaria construens f. venter,????,48
5727,2012,1,2021G082,B???3,Fragilaria elliptica,????,95
5728,2012,1,2021G082,B???3,Fragilaria ulna,????,48
5729,2012,1,2021G082,B???3,Frustulia vulgaris,????,48
5730,2012,1,2021G082,B???3,Gomphonema angustum,????,191
5731,2012,1,2021G082,B???3,Gomphonema clevei,????,477
5732,2012,1,2021G082,B???3,Gyrosigma spencerii,????,48
5733,2012,1,2021G082,B???3,Navicula capitata,????,48
5734,2012,1,2021G082,B???3,Navicula capitatoradiata,????,48
5735,2012,1,2021G082,B???3,Navicula cincta,????,239
5736,2012,1,2021G082,B???3,Navicula clementioides,????,48
5737,2012,1,2021G082,B???3,Navicula gregaria,????,48
5738,2012,1,2021G082,B???3,Navicula protracta,????,48
5739,2012,1,2021G082,B???3,Navicula pupula,????,143
5740,2012,1,2021G082,B???3,Neidium ampliatum,?????,48
5741,2012,1,2021G082,B???3,Nitzschia amphibia,????,334
5742,2012,1,2021G082,B???3,Nitzschia filiformis,????,48
5743,2012,1,2021G082,B???3,Nitzschia fonticola,????,764
5744,2012,1,2021G082,B???3,Nitzschia inconspicua,????,2005
5745,2012,1,2021G082,B???3,Pinnularia microstauron,????,48
5746,2012,1,2021G082,B???3,Rhoicosphenia abbreviata,????,143
5747,2012,1,2021G082,B???3,Stephanodiscus hantzschii,??????,48
5748,2012,1,2021G082,B???3,Stephanodiscus parvus,??????,48
5749,2012,1,2021G082,B???3,Surirella minuta,????,95
5750,2012,1,2021G082,B???3,Thalassiosira bramaputrae,?????,48
5751,2012,2,2001G090,B???6,Achnanthes minutissima,????,6943
5752,2012,2,2001G090,B???6,Amphora veneta,????,224
5753,2012,2,2001G090,B???6,Asterionella formosa,???,224
5754,2012,2,2001G090,B???6,Aulacoseira granulata,????,448
5755,2012,2,2001G090,B???6,Cyclotella meneghiniana,????,224
5756,2012,2,2001G090,B???6,Cymbella lacustris,????,6943
5757,2012,2,2001G090,B???6,Cymbella minuta,????,1120
5758,2012,2,2001G090,B???6,Fragilaria capucina,????,1568
5759,2012,2,2001G090,B???6,Fragilaria construens,????,1344
5760,2012,2,2001G090,B???6,Fragilaria elliptica,????,224
5761,2012,2,2001G090,B???6,Gyrosigma acuminatum,????,224
5762,2012,2,2001G090,B???6,Navicula cryptocephala,????,448
5763,2012,2,2001G090,B???6,Nitzschia amphibia,????,448
5764,2012,2,2001G090,B???6,Nitzschia fonticola,????,448
5765,2012,2,2001G090,B???6,Nitzschia palea,????,5599
5766,2012,2,2001G090,B???6,Stephanodiscus hantzschii,??????,448
5767,2012,2,2002G098,B???7,Achnanthes minutissima,????,885
5768,2012,2,2002G098,B???7,Achnanthes subhudsonis,????,2
5769,2012,2,2002G098,B???7,Amphora copulata,????,5
5770,2012,2,2002G098,B???7,Amphora pediculus,????,10
5771,2012,2,2002G098,B???7,Cocconeis pediculus,????,5
5772,2012,2,2002G098,B???7,Cocconeis placentula var. lineata,????,10
5773,2012,2,2002G098,B???7,Cymbella minuta,????,5
5774,2012,2,2002G098,B???7,Fragilaria capucina,????,2
5775,2012,2,2002G098,B???7,Fragilaria construens f. binodis,????,2
5776,2012,2,2002G098,B???7,Gomphonema clevei,????,30
5777,2012,2,2002G098,B???7,Gomphonema gracile,????,2
5778,2012,2,2002G098,B???7,Gomphonema parvulum,????,15
5779,2012,2,2002G098,B???7,Melosira varians,????,10
5780,2012,2,2002G098,B???7,Navicula cryptotenella,????,2
5781,2012,2,2002G098,B???7,Navicula gregaria,????,2
5782,2012,2,2002G098,B???7,Navicula minima,????,583
5783,2012,2,2002G098,B???7,Navicula seminulum,????,12
5784,2012,2,2002G098,B???7,Navicula subminuscula,????,2
5785,2012,2,2002G098,B???7,Navicula subrostellata,????,2
5786,2012,2,2002G098,B???7,Nitzschia amphibia,????,27
5787,2012,2,2002G098,B???7,Nitzschia fonticola,????,5
5788,2012,2,2002G098,B???7,Nitzschia inconspicua,????,2
5789,2012,2,2002G098,B???7,Nitzschia palea,????,5
5790,2012,2,2003G078,B???10,Achnanthes convergens,????,15
5791,2012,2,2003G078,B???10,Achnanthes cryptotenella,????,15
5792,2012,2,2003G078,B???10,Achnanthes lanceolata,????,154
5793,2012,2,2003G078,B???10,Cocconeis placentula var. euglypta,????,15
5794,2012,2,2003G078,B???10,Melosira varians,????,216
5795,2012,2,2003G078,B???10,Navicula gregaria,????,77
5796,2012,2,2003G078,B???10,Navicula subminuscula,????,170
5797,2012,2,2003G078,B???10,Navicula viridula var. rostellata,????,15
5798,2012,2,2003G078,B???10,Nitzschia inconspicua,????,571
5799,2012,2,2004G068,B???7,Navicula atomus,????,696
5800,2012,2,2004G068,B???7,Navicula cryptotenella,????,116
5801,2012,2,2004G068,B???7,Navicula gregaria,????,116
5802,2012,2,2004G068,B???7,Navicula perminuta,????,580
5803,2012,2,2004G068,B???7,Navicula subminuscula,????,1507
5804,2012,2,2004G068,B???7,Navicula viridula,????,116
5805,2012,2,2004G068,B???7,Navicula viridula var. rostellata,????,1507
5806,2012,2,2004G068,B???7,Nitzschia fonticola,????,116
5807,2012,2,2004G068,B???7,Nitzschia inconspicua,????,232
5808,2012,2,2004G068,B???7,Nitzschia palea,????,2087
5809,2012,2,2004G068,B???7,Surirella minuta,????,116
5810,2012,2,2005G039,B??4,Achnanthes alteragracillima,????,6634
5811,2012,2,2005G039,B??4,Achnanthes japonica,????,1930
5812,2012,2,2005G039,B??4,Cocconeis placentula var. euglypta,????,3980
5813,2012,2,2005G039,B??4,Cocconeis placentula var. lineata,????,121
5814,2012,2,2005G039,B??4,Cymbella affinis,????,241
5815,2012,2,2005G039,B??4,Fragilaria ulna,????,241
5816,2012,2,2005G039,B??4,Reimeria sinuata,?????,603
5817,2012,2,2005G066,B??6,Achnanthes lanceolata,????,364
5818,2012,2,2005G066,B??6,Cocconeis pediculus,????,727
5819,2012,2,2005G066,B??6,Cocconeis placentula var. euglypta,????,364
5820,2012,2,2005G066,B??6,Cymbella delicatula,????,364
5821,2012,2,2005G066,B??6,Encyonema (other),null,364
5822,2012,2,2005G066,B??6,Navicula gregaria,????,1091
5823,2012,2,2005G066,B??6,Navicula pupula,????,364
5824,2012,2,2005G066,B??6,Navicula subminuscula,????,364
5825,2012,2,2005G066,B??6,Navicula viridula var. rostellata,????,11636
5826,2012,2,2005G066,B??6,Nitzschia linearis,????,364
5827,2012,2,2005G066,B??6,Nitzschia palea,????,3273
5828,2012,2,2005G066,B??6,Reimeria sinuata,?????,364
5829,2012,2,2005G066,B??6,Surirella (other),????,364
5830,2012,2,2006G050,B???3,Achnanthes convergens,????,216
5831,2012,2,2006G050,B???3,Achnanthes japonica,????,54
5832,2012,2,2006G050,B???3,Achnanthes minutissima,????,486
5833,2012,2,2006G050,B???3,Cocconeis placentula var. lineata,????,3241
5834,2012,2,2006G050,B???3,Cyclotella stelligera,????,54
5835,2012,2,2006G050,B???3,Fragilaria ulna,????,54
5836,2012,2,2006G050,B???3,Gomphonema angustum,????,54
5837,2012,2,2006G050,B???3,Gomphonema parvulum,????,108
5838,2012,2,2006G050,B???3,Navicula capitata,????,54
5839,2012,2,2006G050,B???3,Reimeria sinuata,?????,54
5840,2012,2,2007G070,B???16,Achnanthes lanceolata,????,222
5841,2012,2,2007G070,B???16,Achnanthes minutissima,????,111
5842,2012,2,2007G070,B???16,Amphora pediculus,????,222
5843,2012,2,2007G070,B???16,Bacillaria paradoxa,???,111
5844,2012,2,2007G070,B???16,Caloneis (other),????,222
5845,2012,2,2007G070,B???16,Cocconeis pediculus,????,111
5846,2012,2,2007G070,B???16,Cocconeis placentula var. euglypta,????,555
5847,2012,2,2007G070,B???16,Cyclotella ocellata,????,777
5848,2012,2,2007G070,B???16,Cyclotella stelligera,????,444
5849,2012,2,2007G070,B???16,Cymbella minuta,????,333
5850,2012,2,2007G070,B???16,Cymbella silesiaca,????,444
5851,2012,2,2007G070,B???16,Fragilaria bidens,????,111
5852,2012,2,2007G070,B???16,Fragilaria capucina,????,111
5853,2012,2,2007G070,B???16,Fragilaria capucina var. gracilis,????,111
5854,2012,2,2007G070,B???16,Fragilaria construens,????,222
5855,2012,2,2007G070,B???16,Fragilaria elliptica,????,1776
5856,2012,2,2007G070,B???16,Fragilaria ulna,????,111
5857,2012,2,2007G070,B???16,Gomphonema parvulum,????,222
5858,2012,2,2007G070,B???16,Melosira varians,????,888
5859,2012,2,2007G070,B???16,Navicula contenta,????,111
5860,2012,2,2007G070,B???16,Navicula viridula var. rostellata,????,222
5861,2012,2,2007G070,B???16,Nitzschia amphibia,????,111
5862,2012,2,2007G070,B???16,Nitzschia palea,????,444
5863,2012,2,2007G070,B???16,Pinnularia microstauron,????,111
5864,2012,2,2007G070,B???16,Stauroneis acuta,????,111
5865,2012,2,2007G070,B???16,Surirella angusta,????,222
5866,2012,2,2008G062,B??8,Achnanthes lanceolata,????,200
5867,2012,2,2008G062,B??8,Cocconeis placentula var. euglypta,????,775
5868,2012,2,2008G062,B??8,Cocconeis placentula var. lineata,????,50
5869,2012,2,2008G062,B??8,Cymbella affinis,????,25
5870,2012,2,2008G062,B??8,Navicula cincta,????,25
5871,2012,2,2008G062,B??8,Navicula subminuscula,????,50
5872,2012,2,2008G062,B??8,Nitzschia palea,????,25
5873,2012,2,2008G062,B??8,Reimeria sinuata,?????,100
5874,2012,2,2008G064,B??9,Achnanthes lanceolata,????,90
5875,2012,2,2008G064,B??9,Achnanthes minutissima,????,90
5876,2012,2,2008G064,B??9,Cocconeis placentula,????,90
5877,2012,2,2008G064,B??9,Cocconeis placentula var. lineata,????,181
5878,2012,2,2008G064,B??9,Cyclotella stelligera,????,90
5879,2012,2,2008G064,B??9,Cymbella silesiaca,????,90
5880,2012,2,2008G064,B??9,Fragilaria elliptica,????,2528
5881,2012,2,2008G064,B??9,Fragilaria ulna,????,90
5882,2012,2,2008G064,B??9,Gomphonema augur,????,90
5883,2012,2,2008G064,B??9,Gomphonema lagenula,????,90
5884,2012,2,2008G064,B??9,Melosira varians,????,181
5885,2012,2,2008G064,B??9,Navicula gregaria,????,90
5886,2012,2,2008G064,B??9,Nitzschia palea,????,361
5887,2012,2,2009G020,B???18,Achnanthes lanceolata,????,153
5888,2012,2,2009G020,B???18,Achnanthes lanceolata ssp. dubia,????,306
5889,2012,2,2009G020,B???18,Achnanthes minutissima,????,306
5890,2012,2,2009G020,B???18,Achnanthes subhudsonis,????,306
5891,2012,2,2009G020,B???18,Amphora copulata,????,31
5892,2012,2,2009G020,B???18,Aulacoseira alpigena,????,61
5893,2012,2,2009G020,B???18,Aulacoseira granulata,????,153
5894,2012,2,2009G020,B???18,Caloneis bacillum,????,31
5895,2012,2,2009G020,B???18,Cocconeis placentula var. euglypta,????,61
5896,2012,2,2009G020,B???18,Cocconeis placentula var. lineata,????,61
5897,2012,2,2009G020,B???18,Cyclotella pseudostelligera,????,31
5898,2012,2,2009G020,B???18,Cyclotella stelligera,????,31
5899,2012,2,2009G020,B???18,Cymbella affinis,????,31
5900,2012,2,2009G020,B???18,Cymbella lacustris,????,31
5901,2012,2,2009G020,B???18,Cymbella leptoceros,????,61
5902,2012,2,2009G020,B???18,Diatoma vulgaris,???,6
5903,2012,2,2009G020,B???18,Fragilaria capucina,????,61
5904,2012,2,2009G020,B???18,Fragilaria elliptica,????,73
5905,2012,2,2009G020,B???18,Fragilaria pinnata,????,31
5906,2012,2,2009G020,B???18,Fragilaria ulna,????,31
5907,2012,2,2009G020,B???18,Frustulia vulgaris,????,61
5908,2012,2,2009G020,B???18,Gomphonema (other),????,31
5909,2012,2,2009G020,B???18,Gomphonema parvulum,????,31
5910,2012,2,2009G020,B???18,Gomphonema pumilum,????,31
5911,2012,2,2009G020,B???18,Gyrosigma spencerii,????,31
5912,2012,2,2009G020,B???18,Hantzschia amphioxys,????,31
5913,2012,2,2009G020,B???18,Melosira varians,????,92
5914,2012,2,2009G020,B???18,Navicula (small species),????,31
5915,2012,2,2009G020,B???18,Navicula cryptocephala,????,92
5916,2012,2,2009G020,B???18,Navicula gregaria,????,92
5917,2012,2,2009G020,B???18,Navicula minima,????,31
5918,2012,2,2009G020,B???18,Navicula mutica,????,31
5919,2012,2,2009G020,B???18,Navicula pupula,????,31
5920,2012,2,2009G020,B???18,Navicula subminuscula,????,122
5921,2012,2,2009G020,B???18,Navicula symmetrica,????,31
5922,2012,2,2009G020,B???18,Navicula trivialis,????,31
5923,2012,2,2009G020,B???18,Navicula viridula var. rostellata,????,122
5924,2012,2,2009G020,B???18,Nitzschia amphibia,????,92
5925,2012,2,2009G020,B???18,Nitzschia fonticola,????,31
5926,2012,2,2009G020,B???18,Nitzschia gracilis,????,31
5927,2012,2,2009G020,B???18,Nitzschia inconspicua,????,61
5928,2012,2,2009G020,B???18,Nitzschia palea,????,61
5929,2012,2,2009G020,B???18,Nitzschia tabellaria,????,31
5930,2012,2,2009G020,B???18,Stephanodiscus alpinus,??????,31
5931,2012,2,2009G020,B???18,Stephanodiscus hantzschii,??????,31
5932,2012,2,2009G020,B???18,Surirella angusta,????,31
5933,2012,2,2009G020,B???18,Surirella minuta,????,31
5934,2012,2,2009G020,B???18,Synedra acus,?????,61
5935,2012,2,2009G050,B???20,Achnanthes lanceolata,????,74
5936,2012,2,2009G050,B???20,Achnanthes minutissima,????,594
5937,2012,2,2009G050,B???20,Achnanthes subhudsonis,????,37
5938,2012,2,2009G050,B???20,Amphora pediculus,????,74
5939,2012,2,2009G050,B???20,Amphora veneta,????,37
5940,2012,2,2009G050,B???20,Aulacoseira alpigena,????,520
5941,2012,2,2009G050,B???20,Bacillaria paradoxa,???,74
5942,2012,2,2009G050,B???20,Cocconeis placentula var. euglypta,????,594
5943,2012,2,2009G050,B???20,Cyclotella atomus,????,37
5944,2012,2,2009G050,B???20,Cyclotella meneghiniana,????,37
5945,2012,2,2009G050,B???20,Cyclotella pseudostelligera,????,37
5946,2012,2,2009G050,B???20,Cyclotella stelligera,????,223
5947,2012,2,2009G050,B???20,Cymbella affinis,????,446
5948,2012,2,2009G050,B???20,Cymbella minuta,????,446
5949,2012,2,2009G050,B???20,Diploneis subovalis,????,37
5950,2012,2,2009G050,B???20,Eunotia (other),????,37
5951,2012,2,2009G050,B???20,Fragilaria capucina,????,223
5952,2012,2,2009G050,B???20,Fragilaria elliptica,????,37
5953,2012,2,2009G050,B???20,Fragilaria ulna,????,111
5954,2012,2,2009G050,B???20,Gomphonema gracile,????,37
5955,2012,2,2009G050,B???20,Gomphonema parvulum,????,594
5956,2012,2,2009G050,B???20,Melosira varians,????,1040
5957,2012,2,2009G050,B???20,Navicula (other),????,37
5958,2012,2,2009G050,B???20,Navicula atomus,????,1411
5959,2012,2,2009G050,B???20,Navicula capitata,????,37
5960,2012,2,2009G050,B???20,Navicula concentrica,????,37
5961,2012,2,2009G050,B???20,Navicula cryptocephala,????,37
5962,2012,2,2009G050,B???20,Navicula cryptotenella,????,74
5963,2012,2,2009G050,B???20,Navicula decussis,????,520
5964,2012,2,2009G050,B???20,Navicula gregaria,????,74
5965,2012,2,2009G050,B???20,Navicula minima,????,223
5966,2012,2,2009G050,B???20,Navicula mutica,????,37
5967,2012,2,2009G050,B???20,Navicula notha,????,37
5968,2012,2,2009G050,B???20,Navicula peregrina,????,37
5969,2012,2,2009G050,B???20,Navicula perminuta,????,74
5970,2012,2,2009G050,B???20,Navicula pupula,????,74
5971,2012,2,2009G050,B???20,Navicula subminuscula,????,4159
5972,2012,2,2009G050,B???20,Navicula symmetrica,????,74
5973,2012,2,2009G050,B???20,Navicula trivialis,????,37
5974,2012,2,2009G050,B???20,Navicula viridula var. rostellata,????,520
5975,2012,2,2009G050,B???20,Nitzschia (other),????,37
5976,2012,2,2009G050,B???20,Nitzschia amphibia,????,297
5977,2012,2,2009G050,B???20,Nitzschia filiformis,????,37
5978,2012,2,2009G050,B???20,Nitzschia fonticola,????,297
5979,2012,2,2009G050,B???20,Nitzschia frustulum,????,371
5980,2012,2,2009G050,B???20,Nitzschia inconspicua,????,223
5981,2012,2,2009G050,B???20,Nitzschia nana,????,37
5982,2012,2,2009G050,B???20,Nitzschia palea,????,3490
5983,2012,2,2009G050,B???20,Nitzschia tabellaria,????,37
5984,2012,2,2009G050,B???20,Stephanodiscus alpinus,??????,37
5985,2012,2,2009G050,B???20,Stephanodiscus hantzschii,??????,74
5986,2012,2,2009G050,B???20,Synedra acus,?????,74
5987,2012,2,2009G050,B???20,Thalassiosira bramaputrae,?????,37
5988,2012,2,2009G050,B???20,Thalassiosira weissflogii,?????,37
5989,2012,2,2010G027,B??B4,Achnanthes lanceolata,????,45
5990,2012,2,2010G027,B??B4,Achnanthes minutissima,????,89
5991,2012,2,2010G027,B??B4,Achnanthes subhudsonis,????,45
5992,2012,2,2010G027,B??B4,Cocconeis placentula var. lineata,????,45
5993,2012,2,2010G027,B??B4,Cyclotella meneghiniana,????,45
5994,2012,2,2010G027,B??B4,Cyclotella stelligera,????,45
5995,2012,2,2010G027,B??B4,Fragilaria capucina,????,45
5996,2012,2,2010G027,B??B4,Gomphonema clevei,????,134
5997,2012,2,2010G027,B??B4,Navicula decussis,????,45
5998,2012,2,2010G027,B??B4,Navicula gregaria,????,89
